phrase,intent,parameters
Ответь на звонок от клиента,call_answer,"{""contact"": ""клиент""}"
Задай громкость на 60 процентов,volume_set,"{""level"": 60}"
Выбери радиостанцию Рокс-101,radio_set_station,"{""station"": ""Рокс-101""}"
Включи дорожной плейлист,play_music,"{""genre"": ""road""}"
"Сделай паузу, смотрю на дорогу",media_pause,
Пролистай трек назад,previous_track,
Начни проигрывать снова,play_music,
Уменьши громкость на один пункт,volume_change,"{""delta"": -1}"
Задай авто-режим вентилятора,ac_mode_set,"{""mode"": ""auto""}"
Сделай дефрост на стекле на 5 минут,defrost_set,"{""duration"": 5}"
Подними окна на одну ступень,window_set,"{""position"": ""up""}"
Опусти стекла на одну ступень,window_set,"{""position"": ""down""}"
Подскажи погоду за окном прямо сейчас,chitchat,"{""topic"": ""weather_now""}"
Включи поп-музыку для поездки,play_music,"{""genre"": ""pop""}"
поставь скорость вентилятора средняя,ac_fan_set,"{""speed"": ""medium""}"
подогрев сиденья на 3,seat_heater_set,"{""level"": 3}"
включи вентиляцию сидений на средний,seat_vent_set,"{""level"": ""medium""}"
сделай погромче,volume_change,"{""change"": ""increase""}"
выбери радиостанцию 101.1,radio_set_station,"{""station"": ""101.1""}"
включи дальние фары,high_beam_set,"{""state"": ""on""}"
включи передние фары,headlights_set,"{""state"": ""on""}"
поставь режим дождя в салоне,rain_set,"{""state"": ""on""}"
помоги найти маршрут к офису,nav_start,"{""destination"": ""офис""}"
установи температуру 23,ac_set,"{""temperature"": 23}"
переключи режим обдува на авто,ac_mode_set,"{""mode"": ""auto""}"
включи климат в ручном режиме,ac_mode_set,"{""mode"": ""manual""}"
установи громкость 60,volume_set,"{""volume"": 60}"
повтори текущий трек ещё раз,media_repeat_set,"{""mode"": ""repeat_one""}"
перемешай весь плейлист,media_shuffle_set,"{""enabled"": true}"
включи радиостанцию 98.7,radio_set_station,"{""station"": ""98.7""}"
поставь навигацию к офису,nav_start,"{""destination"": ""офис""}"
отмени маршрут к дому,nav_cancel,"{""destination"": ""дом""}"
позвонить Ивану,call_start,"{""contact"": ""Иван""}"
передай звонок на громкую связь,call_start,"{""mode"": ""hands_free""}"
напомни маршрут на работу,nav_start,"{""destination"": ""работа""}"
назначь обдув на максимум,ac_fan_set,"{""speed"": ""max""}"
открой люк на крыше чуть приоткрыто,sunroof_set,"{""position"": ""tilt""}"
установи температуру 21,ac_set,"{""temperature"": 21}"
верни режим авто обдува,ac_mode_set,"{""mode"": ""auto""}"
помогите выбрать радио,radio_set,
расскажи что-нибудь нейтральное,chitchat,
сделай вентилятор на максимум,ac_fan_set,"{""level"": 3}"
поставь сиденье в подогрев,seat_heater_set,"{""seat"": ""driver"", ""state"": ""on""}"
переключи трек вперёд,next_track,
переключи трек назад,previous_track,
убавь громкость на три,volume_change,"{""delta"": -3}"
установи громкость на семнадцать,volume_set,"{""value"": 17}"
переключись на радиостанцию 88.7,radio_set_station,"{""station"": 88.7}"
переключись на радиостанцию 101.3,radio_set_station,"{""station"": 101.3}"
проложи маршрут до дома,nav_start,"{""destination"": ""home""}"
поведи трубку,call_hangup,
включи дождевые стеклоочистители,rain_set,"{""mode"": ""rain""}"
прикрути руль подогрев,wheel_heater_set,"{""state"": ""on""}"
как твои дела сегодня за рулём,chitchat,"{""topic"": ""status""}"
установи режим вентилятора на лицо,ac_fan_set,"{""zone"": ""face"", ""level"": 2}"
подогрей сиденье водителя до 3,seat_heater_set,"{""seat"": ""driver"", ""level"": 3}"
обдув на ноги,ac_fan_set,"{""zone"": ""feet"", ""level"": 2}"
обдув на лицо,ac_fan_set,"{""zone"": ""face"", ""level"": 2}"
переключись на радиостанцию 70.0,radio_set_station,"{""station"": 70.0}"
настрой маршрут до офиса,nav_start,"{""destination"": ""office""}"
позвони Али,call_start,"{""contact"": ""Ali""}"
